id,name,latitude,longitude,address,currently_open,pv_current_in,pv_energy_level,rate_current,rate_predicted,active,last_updated
0a6c92df-8e56-4a72-a543-1d562d57d0aa,Tampines/Simei Road/Blk 155,1.344756,103.958393,155 Simei Road,1,0,0,0.27,,1,2023-07-16 13:15:12.027841
3bb628d7-af3d-4768-aad9-72bd340046ac,Bukit Timah/170 Upper Bukit Timah Road (Infront Bukit Timah Shopping Centre),1.343312,103.775637,170 Upper Bukit Timah Road,1,0,0,0.76,,1,2023-07-16 13:15:12.027841
28442259-b709-4d0c-9461-1f51afcc5912,Hougang/Hougang Avenue 6/Blk 524,1.373931,103.890352,524 Hougang Avenue 6,1,0,0,0.32,,1,2023-07-16 13:15:12.027841
c747ce70-f5dc-47b4-89bb-e0198ae27792,Ang Mo Kio/Ang Mo Kio Avenue 10/Blk 449,1.36805,103.8558,449 Ang Mo Kio Avenue 10,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
5e55a706-f2bd-4d93-bfe3-11f0401e1638,Tampines/Tampines Street 72/Blk 742A/Deck 1A,1.359905,103.934176,742A Tampines Street 72,1,0,0,0.44,,1,2023-07-16 13:15:12.027841
8e51526d-cd55-42b7-a493-a8bae655bbd5,Novena/Tan Tock Seng Hospital/Basement 4/Near Lift Lobby D,1.321282,103.84588,11 Jalan Tan Tock Seng,1,0,0,0.58,,1,2023-07-16 13:15:12.027841
15d5630a-d8e5-4052-a5d5-3591395df77d,Ang Mo Kio/Ang Mo Kio Avenue 8/Blk 510,1.373288,103.849485,510 Ang Mo Kio Avenue 8,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
d82abdb0-39ad-4a3a-b3df-882c47424334,Ang Mo Kio/Ang Mo Kio Avenue 10/Blk 559,1.371022,103.857277,559 Ang Mo Kio Avenue 10,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
f3cb607d-e4de-4af2-a51e-24f7f8136160,Pasir Ris/Pasir Ris Street 12/Blk 108A/Deck 1A,1.367987,103.956949,108A Pasir Ris Street 12,1,0,0,0.46,,1,2023-07-16 13:15:12.027841
a3a7e684-28c4-4384-aa60-74a31ce50fa6,Woodlands/Woodlands Circle/Blk 747A/Deck 1A,1.443332,103.795599,747A Woodlands Circle,1,0,0,0.43,,1,2023-07-16 13:15:12.027841
c774cfc8-ad04-44e4-9961-521890442f7f,Kallang/Saint George's Road/Blk 22,1.32537,103.862659,22 Saint George's Road,1,0,0,0.34,,1,2023-07-16 13:15:12.027841
2ffbdc2f-cb92-4d08-a4bf-efe55bc0d6d7,Punggol/Edgedale Plains/Blk 172/Deck 1A,1.39557,103.911788,172 Edgedale Plains,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
a562115e-2030-4578-b0ee-9c1b70b352b1,Bukit Panjang/Petir Road/Blk 140,1.375471,103.769068,140 Petir Road,1,0,0,0.32,,1,2023-07-16 13:15:12.027841
b1c900e5-54f5-4922-9c77-ab213f92195d,Jurong East/Jurong East Street 32/Blk 307,1.346612,103.734402,307 Jurong East Street 32,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
d4f8ad9e-d7bf-48fb-970e-2117e975f6a3,Bedok/Chai Chee Street/Blk 53,1.328941,103.921295,53 Chai Chee Street,1,0,0,0.29,,1,2023-07-16 13:15:12.027841
3ccfeeab-9247-46e8-9a50-730779822787,Bedok/Bedok North Road/Blk 425,1.329159,103.92944,425 Bedok North Road,1,0,0,0.3,,1,2023-07-16 13:15:12.027841
234e5076-3bc9-4d1d-8fbc-e6dfbaa5118b,Tampines/Tampines Street 11/Blk 107,1.348142,103.947926,107 Tampines Street 11,1,0,0,0.35,,1,2023-07-16 13:15:12.027841
34762995-73af-4eb2-b840-a888c70b97ea,Queenstown/Ghim Moh Link/Blk 24/Deck 1B,1.308908,103.785607,24 Ghim Moh Link,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
8c6bca8f-213a-479f-8067-24e2f338c2c3,Jurong West/Yung An Road/Blk 364/Deck 1A,1.337184,103.720457,364 Yung An Road,1,0,0,0.4,,1,2023-07-16 13:15:12.027841
5772588e-f056-4b33-951a-a124cb424940,Clementi/Clementi Avenue 3/Blk 440/Deck 1A,1.31642,103.76392,440 Clementi Avenue 3,1,0,0,0.42,,1,2023-07-16 13:15:12.027841
f12eae72-03e7-4c2f-8768-21cb69edbc59,Yishun/Yishun Street 31/Blk 333/Deck 1A,1.43154,103.844951,333 Yishun Street 31,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
3d2a191f-ff5c-4d4b-9cab-ab13ed84cd47,Pasir Ris/Pasir Ris Street 71/Blk 762A/Deck 1A,1.376083,103.9333,762A Pasir Ris Street 71,1,0,0,0.46,,1,2023-07-16 13:15:12.027841
ab9645b4-bad4-471a-a5e9-e2209b917bb7,Bukit Merah/Bukit Purmei Road/Blk 109,1.273803,103.8258,109 Bukit Purmei Road,1,0,0,0.37,,1,2023-07-16 13:15:12.027841
fb739ba5-f3bd-44a1-acd5-5be8e22b8422,Toa Payoh/Lorong 8 Toa Payoh/Blk 213,1.341068,103.8551,213 Lorong 8 Toa Payoh,1,0,0,0.36,,1,2023-07-16 13:15:12.027841
863ec3e7-ea14-429e-bc40-8a6724df3822,Choa Chu Kang/Choa Chu Kang Central/Blk 205,1.381051,103.7481,205 Choa Chu Kang Central,1,0,0,0.43,,1,2023-07-16 13:15:12.027841
f8d31490-9e19-400a-8476-93a03b172b46,Tampines/Tampines Street 22/Blk 299A,1.350399,103.95424,299A Tampines Street 22,1,0,0,0.36,,1,2023-07-16 13:15:12.027841
397709b3-dc0c-4519-b3dd-9556226e3872,Clementi/Clementi West Street 2/Blk 727,1.304208,103.763558,727 Clementi West Street 2,1,0,0,0.39,,1,2023-07-16 13:15:12.027841
a79bf6ec-7ccd-4086-a506-ccde5dcc2807,Bukit Merah/Henderson Road/Blk 96/Deck 1A,1.287793,103.821375,96 Henderson Road,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
7ee09c42-4109-4810-98a8-f00db3887e93,Bukit Batok/Bukit Batok West Avenue 5/Blk 436/Deck 1A,1.358769,103.739499,436 Bukit Batok West Avenue 5,1,0,0,0.53,,1,2023-07-16 13:15:12.027841
adcfdafd-7ba8-4e4e-9c44-98305323677d,Tampines/Tampines Avenue 8/Blk 879C/Deck 1A,1.351144,103.928663,879C Tampines Avenue 8,1,0,0,0.43,,1,2023-07-16 13:15:12.027841
bd5b0f4f-3b37-40fc-b575-be4daf85aa83,Punggol/Punggol Field/Blk 204/Deck B1,1.398494,103.90305,204 Punggol Field,1,0,0,0.37,,1,2023-07-16 13:15:12.027841
d5790016-3368-4794-b836-6f72ca4ee44c,Bukit Merah/Telok Blangah Rise/Blk 32,1.273125,103.82106,32 Telok Blangah Rise,1,0,0,0.37,,1,2023-07-16 13:15:12.027841
31d26dc8-6c45-4689-9de6-827bb8e2f371,Bedok/Bedok North Street 2/Blk 129,1.327761,103.93846,124 Bedok North Street 2,1,0,0,0.34,,1,2023-07-16 13:15:12.027841
519e553d-e408-473e-a866-e3972bbf9cbd,Marine Parade/Marine Terrace/Blk 59,1.305782,103.914158,59 Marine Terrace,1,0,0,0.35,,1,2023-07-16 13:15:12.027841
52dc9c40-00b5-4273-8897-adbe18052ef9,Central/109 North Bridge Road/Funan Mall/Basement 3/Lift Lobby B,1.291599,103.849823,109 North Bridge Road,1,0,0,0.64,,1,2023-07-16 13:15:12.027841
