id,name,latitude,longitude,address,currently_open,pv_current_in,pv_energy_level,rate_current,rate_predicted,active,last_updated
a7e49123-ec09-498b-907d-4092c1bbf6e8,Bishan/Bishan Street 13/Blk 186,1.349585,103.852838,186 Bishan Street 13,true,0,0,0.31,,true,2023-07-14 20:56:29.059062
22bc8ccd-a08f-4b73-bcfe-aff8f4e62a8e,Geylang/Ubi Avenue 1/Blk 326,1.327319,103.904146,326 Ubi Avenue 1,true,0,0,0.28,,true,2023-07-14 20:56:29.059062
7412f7ae-f380-4029-a635-a8ce3c381e25,Geylang/52 Sims Place/Along Sims Place,1.316531,103.880106,52 Sims Place,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
cca181fa-4939-47d7-a2ba-f51c0cb20e5a,Marine Parade/Across 343 Telok Karau Road/Beside St'Patrick's Court,1.308605,103.912432,Across 343 Telok Kurau Road,true,0,0,0.67,,true,2023-07-14 20:56:29.059062
1d77c386-7448-409b-9ee5-8e203f59ffa8,Hougang/Hougang Street 92/Blk 941A/Deck 1A,1.374287,103.87912,941A Hougang Street 92,true,0,0,0.42,,true,2023-07-14 20:56:29.059062
1413d5dd-87ee-4620-905e-662b09e3d224,Jurong West/Jurong West Street 91/Blk 903,1.339625,103.686256,903 Jurong West Street 91,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
ac3d8115-bfe5-45cb-8414-2f3de6a8bc9c,Toa Payoh/Potong Pasir Avenue 1/Blk 117,1.336558,103.863104,117 Potong Pasir Avenue 1,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
926c0d21-2d3f-4ecc-8568-5c6761f4856f,Yishun/Yishun Ring Road/Blk 165,1.4355487,103.8320274,165 Yishun Ring Road,true,0,0,0.31,,true,2023-07-14 20:56:29.059062
8c1c7440-65e7-45f0-84bf-45e946ce733a,Punggol/Punggol Walk/Blk 213/Deck 1A,1.400134,103.898428,213 Punggol Walk,true,0,0,0.36,,true,2023-07-14 20:56:29.059062
0f26ba44-cafd-40bd-bf2e-bd56173c98da,Hougang/Hougang Avenue 2/Blk 707,1.366507,103.888389,707 Hougang Avenue 2,true,0,0,0.32,,true,2023-07-14 20:56:29.059062
c2a8ac05-363e-4500-874d-c24b38257acf,Bedok/Bedok Reservoir Road/Blk 609,1.33135,103.912391,609 Bedok Reservoir Road,true,0,0,0.34,,true,2023-07-14 20:56:29.059062
6e2fc8f4-6ef6-4870-baea-940e4fdbe022,Jurong East/Jurong East Street 13/Blk 116,1.339583,103.734451,116 Jurong East Street 13,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
ecaef01a-00d6-483c-9f86-19d61ef831bb,Bukit Batok/Bukit Batok East Avenue 5/Blk 241A/Deck 1A,1.350931,103.755227,241A Bukit Batok East Avenue 5,true,0,0,0.54,,true,2023-07-14 20:56:29.059062
40f4ed63-a655-40f8-9ad8-c89c628c55e7,Hougang/Hougang Street 31/Blk 373A/Deck B1B,1.362366,103.890053,373A Hougang Street 31,true,0,0,0.43,,true,2023-07-14 20:56:29.059062
5985d9af-3ae9-42da-b30a-69f160badb9a,Pasir Ris/Pasir Ris Drive 6/Blk 417,1.372102,103.955033,417 Pasir Ris Drive 6,true,0,0,0.35,,true,2023-07-14 20:56:29.059062
f7d38184-f00b-473b-950a-cfa0427d1d04,Serangoon/Serangoon Avenue 4/Blk 212,1.356934,103.873229,212 Serangoon Avenue 4,true,0,0,0.36,,true,2023-07-14 20:56:29.059062
3c188bc6-03f5-4833-a179-c71001adb19e,Hougang/Hougang Avenue 9/Blk 966A/Deck 1A,1.377891,103.877869,966A Hougang Avenue 9,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
a83adf9a-42e8-487b-9ffc-10b2fd7f0a50,Sengkang/Anchorvale Street/Blk 329/Deck 1A,1.39634,103.889296,329 Anchorvale Street,true,0,0,0.42,,true,2023-07-14 20:56:29.059062
63efc8b6-0fb9-4c39-b7f7-095eef76853d,Choa Chu Kang/Choa Chu Kang Crescent/Blk 678A/Deck 1B,1.401978,103.74481,678A Choa Chu Kang Crescent,true,0,0,0.53,,true,2023-07-14 20:56:29.059062
5793fb07-96fd-4a9c-a910-d9f43719cf1b,Ang Mo Kio/Ang Mo Kio Avenue 4/Blk 114,1.372293,103.836312,114 Ang Mo Kio Avenue 4,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
51bcae72-57b5-4bf3-b1da-16be7dd946f2,Kallang/Bendemeer Road/Blk 10/Deck 1A,1.315203,103.860333,10 Bendemeer Road,true,0,0,0.37,,true,2023-07-14 20:56:29.059062
c360c6ff-0c58-4a1c-a8ad-2bd49fa8cf34,Ang Mo Kio/Ang Mo Kio Avenue 6/Blk 647,1.378898,103.843833,647 Ang Mo Kio Avenue 6,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
3f0e626b-cf31-4ec0-8ea8-b794d6f8892f,Bedok/Bedok North Street 3/Blk 534,1.333285,103.92394,534 Bedok North Street 3,true,0,0,0.34,,true,2023-07-14 20:56:29.059062
cfbfc37c-e2a4-47dd-9b7f-21990ed56189,Queenstown/Commonwealth Drive/Blk 117 (Beside Blk 117 Open Space Carpark),1.306972,103.799566,117 Commonwealth Drive,true,0,0,0.73,,true,2023-07-14 20:56:29.059062
8f08abf4-05c9-4b80-8684-c2ad96dafbaf,Kallang/Jalan Rajah/Blk 103,1.327411,103.852514,103 Jalan Rajah,true,0,0,0.27,,true,2023-07-14 20:56:29.059062
4ae12ca8-8e36-46da-87b2-d97f14a17cde,Bukit Batok/Bukit Batok Street 33/Blk 319,1.361125,103.746545,319 Bukit Batok Street 33,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
73e00285-966e-4941-af73-8aaae8dbcfc4,Bishan/Bishan Street 12/Blk 112,1.346756,103.848871,112 Bishan Street 12,true,0,0,0.31,,true,2023-07-14 20:56:29.059062
95b6634a-3421-40ef-bf1d-09bd5dbd1f7d,Sengkang/Fernvale Street/Blk 472/Deck 1A,1.396952,103.881727,472 Fernvale Street,true,0,0,0.4,,true,2023-07-14 20:56:29.059062
930475a1-dc3d-4e5b-8c58-1adecb5e3539,Yishun/Yishun Street 51/Blk 513/Deck 2,1.415984,103.844221,513 Yishun Street 51,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
273e9d66-6f90-40ee-b795-2fbfb3779b31,Sengkang/Compassvale Road/Blk 203/Deck 1A,1.387328,103.895393,203 Compassvale Road,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
68314613-a392-4f2c-b505-c0e55460fbbd,Serangoon/Serangoon North Avenue 4/Blk 512A/Deck 1B,1.371005,103.8751,512A Serangoon North Avenue 4,true,0,0,0.51,,true,2023-07-14 20:56:29.059062
dcb6a01f-856a-4350-974b-33fb5c3295c5,Ang Mo Kio/Ang Mo Kio Street 51/Blk 590/Deck 1A,1.371634,103.853064,590 Ang Mo Kio Street 51,true,0,0,0.47,,true,2023-07-14 20:56:29.059062
0b1e9851-adff-4c54-8596-b06466e8c6ed,Sengkang/Compassvale Walk/Blk 236A/Deck 1B,1.390343,103.900021,236A Compassvale Walk,true,0,0,0.42,,true,2023-07-14 20:56:29.059062
38b6f87f-006e-4203-8529-4d54b47fb9f2,Queenstown/Ghim Moh Road/Blk 2A/Deck 1,1.312774,103.787393,2A Ghim Moh Road,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
165cd684-ebfc-4cf8-bc23-9e83cb3ce036,Central/9 Raffles Place/Republic Plaza/Level 4,1.283658,103.850455,"9 Raffles Place, Republic Plaza",true,0,0,0.46,,true,2023-07-14 20:56:29.059062
d4b35959-7820-48fb-8e77-cacf0cdc88ed,Choa Chu Kang/Choa Chu Kang Avenue 4/Lot one/Deck B2,1.38525,103.744922,21 Choa Chu Kang Avenue 4,true,0,0,0.52,,true,2023-07-14 20:56:29.059062
328457e0-f0fd-4649-9a7e-e57379f54fa1,Sentosa/50 Beach View/Basement/Beach Station(Near Beach Station Escalator),1.251171,103.819188,50 Beach View,true,0,0,0.74,,true,2023-07-14 20:56:29.059062
367b7272-62a2-4492-ab92-30f8abb4267a,Central/1 Esplanade Drive/Basement 1/Lift Lobby B,1.289691,103.85577,1 Esplanade Drive,true,0,0,0.49,,true,2023-07-14 20:56:29.059062
339db3b9-5142-40c3-a2f5-0aab46ce736e,Sentosa/1 Cove Avenue/Sentosa Cove/Blk B/Level 2,1.247741,103.840256,"1 Cove Avenue, Sentosa Cove",true,0,0,0.48,,true,2023-07-14 20:56:29.059062
127764ee-c503-449c-a0a5-016e322d03f4,Central/3E River Valley Road/Clark Quay Blk E/Level 3,1.290715,103.846146,3E River Valley Road,true,0,0,0.53,,true,2023-07-14 20:56:29.059062
2864420c-ffd8-4206-92b7-5683703c20ec,Kallang/Cambridge Road/Blk 43 (Opposite NTUC),1.314899,103.849479,43 Cambridge Road,true,0,0,0.45,,true,2023-07-14 20:56:29.059062
051150b3-5a48-4921-a825-6a1f7c284f3f,Ang Mo Kio/Ang Mo Kio Avenue 4/Blk 110,1.370557,103.837923,110 Ang Mo Kio Avenue 4,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
4f841d05-7c87-4e76-b76f-28c25c94bba4,Yishun/Yishun Ring Road/Blk 781,1.422343,103.832121,781 Yishun Ring Road,true,0,0,0.31,,true,2023-07-14 20:56:29.059062
8cf3f739-016d-4497-843c-388f767187a6,Tampines/Simei Road/Blk 155,1.344756,103.958393,155 Simei Road,true,0,0,0.27,,true,2023-07-14 20:56:29.059062
29a8e1bf-2db0-46b4-b7cd-1f6812292507,Bukit Timah/170 Upper Bukit Timah Road (Infront Bukit Timah Shopping Centre),1.343312,103.775637,170 Upper Bukit Timah Road,true,0,0,0.76,,true,2023-07-14 20:56:29.059062
35cf4a8e-7ea7-4adc-87c7-f70c5f5f2460,Hougang/Hougang Avenue 6/Blk 524,1.373931,103.890352,524 Hougang Avenue 6,true,0,0,0.32,,true,2023-07-14 20:56:29.059062
f494090c-5dc7-468c-92aa-b1fd33300137,Ang Mo Kio/Ang Mo Kio Avenue 10/Blk 449,1.36805,103.8558,449 Ang Mo Kio Avenue 10,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
dbda368e-b16d-4a95-911f-cbe19ab3a787,Tampines/Tampines Street 72/Blk 742A/Deck 1A,1.359905,103.934176,742A Tampines Street 72,true,0,0,0.44,,true,2023-07-14 20:56:29.059062
6f2ebcac-12cd-48d6-ac52-ceaa3f4676eb,Novena/Tan Tock Seng Hospital/Basement 4/Near Lift Lobby D,1.321282,103.84588,11 Jalan Tan Tock Seng,true,0,0,0.58,,true,2023-07-14 20:56:29.059062
cefeb103-9060-4413-ab32-b4478a49a605,Ang Mo Kio/Ang Mo Kio Avenue 8/Blk 510,1.373288,103.849485,510 Ang Mo Kio Avenue 8,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
36b524fe-c067-4c6a-873f-f33f66775fa7,Ang Mo Kio/Ang Mo Kio Avenue 10/Blk 559,1.371022,103.857277,559 Ang Mo Kio Avenue 10,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
dad358fd-baac-4d96-a80d-494330a98f3a,Pasir Ris/Pasir Ris Street 12/Blk 108A/Deck 1A,1.367987,103.956949,108A Pasir Ris Street 12,true,0,0,0.46,,true,2023-07-14 20:56:29.059062
eb7f1699-aad1-44ad-963e-f1e0eb889ef8,Woodlands/Woodlands Circle/Blk 747A/Deck 1A,1.443332,103.795599,747A Woodlands Circle,true,0,0,0.43,,true,2023-07-14 20:56:29.059062
f4cd9273-0fa5-48a8-9578-440efccb22f9,Kallang/Saint George's Road/Blk 22,1.32537,103.862659,22 Saint George's Road,true,0,0,0.34,,true,2023-07-14 20:56:29.059062
911c77a6-7fd4-4b82-871e-26a2ac104ac4,Punggol/Edgedale Plains/Blk 172/Deck 1A,1.39557,103.911788,172 Edgedale Plains,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
c5d4e4cb-8d5f-4ac1-9dac-c3f0fa5a3016,Bukit Panjang/Petir Road/Blk 140,1.375471,103.769068,140 Petir Road,true,0,0,0.32,,true,2023-07-14 20:56:29.059062
2315886d-f956-4fa7-a03c-4d0923093d9c,Jurong East/Jurong East Street 32/Blk 307,1.346612,103.734402,307 Jurong East Street 32,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
0cfe433a-879d-4895-b973-37c2b916b592,Bedok/Chai Chee Street/Blk 53,1.328941,103.921295,53 Chai Chee Street,true,0,0,0.29,,true,2023-07-14 20:56:29.059062
3a9c214b-e4de-480a-82f9-35261c4dfe55,Bedok/Bedok North Road/Blk 425,1.329159,103.92944,425 Bedok North Road,true,0,0,0.3,,true,2023-07-14 20:56:29.059062
2fe72e18-b61b-4277-9675-8bdd39316443,Tampines/Tampines Street 11/Blk 107,1.348142,103.947926,107 Tampines Street 11,true,0,0,0.35,,true,2023-07-14 20:56:29.059062
78b0e2ed-08d8-411a-b5d8-0ff3940470da,Queenstown/Ghim Moh Link/Blk 24/Deck 1B,1.308908,103.785607,24 Ghim Moh Link,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
c30adf2d-101b-4d73-bfdf-df5aaf34a09a,Jurong West/Yung An Road/Blk 364/Deck 1A,1.337184,103.720457,364 Yung An Road,true,0,0,0.4,,true,2023-07-14 20:56:29.059062
bd27fa28-ce80-47bc-b527-794ec075da22,Clementi/Clementi Avenue 3/Blk 440/Deck 1A,1.31642,103.76392,440 Clementi Avenue 3,true,0,0,0.42,,true,2023-07-14 20:56:29.059062
d652f350-a2e5-4ace-b644-3b0b5c6c4143,Yishun/Yishun Street 31/Blk 333/Deck 1A,1.43154,103.844951,333 Yishun Street 31,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
acbd49ec-63ce-4281-9613-108d737afbc2,Pasir Ris/Pasir Ris Street 71/Blk 762A/Deck 1A,1.376083,103.9333,762A Pasir Ris Street 71,true,0,0,0.46,,true,2023-07-14 20:56:29.059062
30bea549-991e-4c57-94a0-72790a082fde,Bukit Merah/Bukit Purmei Road/Blk 109,1.273803,103.8258,109 Bukit Purmei Road,true,0,0,0.37,,true,2023-07-14 20:56:29.059062
275f1421-44c1-4b13-84ff-5bc02788ab8e,Toa Payoh/Lorong 8 Toa Payoh/Blk 213,1.341068,103.8551,213 Lorong 8 Toa Payoh,true,0,0,0.36,,true,2023-07-14 20:56:29.059062
7cabbc16-aff4-4938-96ab-dd5eb49b314b,Choa Chu Kang/Choa Chu Kang Central/Blk 205,1.381051,103.7481,205 Choa Chu Kang Central,true,0,0,0.43,,true,2023-07-14 20:56:29.059062
446d7b5a-0ebc-4cb8-9c86-03617fcb3734,Tampines/Tampines Street 22/Blk 299A,1.350399,103.95424,299A Tampines Street 22,true,0,0,0.36,,true,2023-07-14 20:56:29.059062
f0f9eb78-878e-4c16-a23d-e76590c2837e,Clementi/Clementi West Street 2/Blk 727,1.304208,103.763558,727 Clementi West Street 2,true,0,0,0.39,,true,2023-07-14 20:56:29.059062
7b65612c-a230-42cd-843c-751603708a57,Bukit Merah/Henderson Road/Blk 96/Deck 1A,1.287793,103.821375,96 Henderson Road,true,0,0,0.41,,true,2023-07-14 20:56:29.059062
165c93c9-d2e8-4856-89d6-c2ad88398cdf,Bukit Batok/Bukit Batok West Avenue 5/Blk 436/Deck 1A,1.358769,103.739499,436 Bukit Batok West Avenue 5,true,0,0,0.53,,true,2023-07-14 20:56:29.059062
bb00ffef-4abe-4c9c-9437-fe67f365123c,Tampines/Tampines Avenue 8/Blk 879C/Deck 1A,1.351144,103.928663,879C Tampines Avenue 8,true,0,0,0.43,,true,2023-07-14 20:56:29.059062
ebb14656-f1aa-48f3-81a0-c51d8c6e4d10,Punggol/Punggol Field/Blk 204/Deck B1,1.398494,103.90305,204 Punggol Field,true,0,0,0.37,,true,2023-07-14 20:56:29.059062
62baf81d-3c8e-4c70-8b51-ac2701348910,Bukit Merah/Telok Blangah Rise/Blk 32,1.273125,103.82106,32 Telok Blangah Rise,true,0,0,0.37,,true,2023-07-14 20:56:29.059062
61d79866-cb5a-4a9a-b4e8-ade90889f177,Bedok/Bedok North Street 2/Blk 129,1.327761,103.93846,124 Bedok North Street 2,true,0,0,0.34,,true,2023-07-14 20:56:29.059062
8a786a09-7bbd-4807-9ba3-64fc125d0afe,Marine Parade/Marine Terrace/Blk 59,1.305782,103.914158,59 Marine Terrace,true,0,0,0.35,,true,2023-07-14 20:56:29.059062
6d9ea5d4-9fb2-402c-a63c-817e25b73563,Central/109 North Bridge Road/Funan Mall/Basement 3/Lift Lobby B,1.291599,103.849823,109 North Bridge Road,true,0,0,0.64,,true,2023-07-14 20:56:29.059062
a3db1e91-937b-4052-996b-4f6307163713,Central/252 North Bridge Road/Raffles City/Deck B3,1.2939583,103.8526163,252 North Bridge Road,true,0,0,0.5,,true,2023-07-14 20:56:29.059062
573d5228-aa7c-48d4-9060-911206d3b914,Orchard Central Supercharger,1.3007,103.83978,"181 Orchard Rd, Singapore, Singapore, 238896",true,0,0,0.28,,true,2023-07-14 20:56:29.059062
13eee8ff-6cb9-4187-b1ad-b473f4d2bde2,"Nissan Showroom, Johor Jaya",1.529448,103.816505,"1, Jalan Johor Jaya, Taman Perindustrian Plentong, 81750‎ Masai, ‎Johor, Malaysia",true,0,0,0.27,,true,2023-07-14 20:56:29.059062
0bcc6537-5efa-40b9-ad80-32c12c99b2ca,Hard Rock Hotel Desaru Coast,1.540211,104.264246,"Jln Pantai 3, 81930 Bandar Penawar, Johor, Malaysia",true,0,0,0.28,,true,2023-07-14 20:56:29.059062
16997989-d9c5-4ef1-9020-11dde3c65702,Jade Garden Seafood Corner,1.348106,104.224009,"Lot 4785, 1 Jalan Siakap, Kampung Sungai Rengit, 81620, Pengerang, Johor",true,0,0,0.26,,true,2023-07-14 20:56:29.059062
4dac270a-85df-4fa4-af78-0abf231a90e6,Causeway Point Supercharger,1.436111,103.786496,"1 Woodlands Square, Singapore 738099",true,0,0,0.27,,true,2023-07-14 20:56:29.059062
677395fe-b042-4f2a-880b-15e23a92410c,"seri negeri (government building, public carpark)",1.545174,103.55988,"seri negeri (government building, public carpark)",true,0,0,0.49,,true,2023-07-14 20:56:29.059062
19f9d93d-40f3-4bae-9e9b-2715dd5e1625,"Gentari @ XPark Sunway Iskandar (22 kW AC, 60 kW DC)",1.3953,103.62577,"Jalan Medini Selatan 2 Medini Zone F, Bandar Medini Iskandar, 79250 Nusajaya, Johor, Malaysia",true,0,0,0.52,,true,2023-07-14 20:56:29.059062
df4fc511-dcf3-4cae-90f1-fc7b08a74561,Waterway Point Supercharger,1.406303,103.901878,"83 Punggol Central, Singapore, Singapore, 828761",true,0,0,0.27,,true,2023-07-14 20:56:29.059062
fe8fef7d-c02f-4b90-b0fd-8677e75ab8fe,Century Square Supercharger,1.35235,103.943846,"2 Tampines Central 5, Singapore, Singapore, 529509",true,0,0,0.27,,true,2023-07-14 20:56:29.059062
4464d286-a023-4bac-8737-c633d95917fb,Volvo Pekin Auto,1.516984,103.674438,"PTD 144228, Taman Sutera Utama, 81300 Skudai, Johor, Malaysia",true,0,0,0.16,,true,2023-07-14 20:56:29.059062
9405e9b4-0772-4e65-a48f-84b6139f6798,Block 15 Woodlands Loop,1.449289,103.809175,"15 Woodlands Loop, Woodlands‎ 738322, Singapore",true,0,0,0.23,,true,2023-07-14 20:56:29.059062
4b48eb62-5f48-4a6f-af6b-00c27d017db1,Goldbell Tuas,1.321866,103.639587,"8 Tuas Avenue 18, Singapore 638892",true,0,0,0.13,,true,2023-07-14 20:56:29.059062
23f04cb2-504b-41a6-8f84-dcf96fe89676,Four Points By Sheraton Desaru (22 kW AC),1.5761964123956436,104.20566692948341,"Jalan Kempas 2, Taman Desaru Utama, Bandar Penawar, Malaysia, 81930",true,0,0,0.41,,true,2023-07-14 20:56:29.059062
b9657ecb-780b-431b-8430-72d06083c9aa,Katong V Supercharger,1.302678,103.903352,"30 East Coast Road, Singapore, Singapore, 428751",true,0,0,0.21,,true,2023-07-14 20:56:29.059062
bbadd54e-da05-4fde-9387-92ad54a0aa99,Carros Centre,1.43148,103.75279,"60 Jln Lam Huat, Singapore 737869",true,0,0,0.13,,true,2023-07-14 20:56:29.059062
dc48312a-c97b-4e9d-9afe-d21564ba6294,Setia Eco Garden Sales Gallery [22kWAC],1.4917392359298465,103.58541109090933,"Persiaran Lam Setia Utama, Setia Eco Garden, Gelang Patah, Johor, Malaysia",true,0,0,0.39,,true,2023-07-14 20:56:29.059062
ad427d34-289f-4ac6-a985-5659d52c089e,Shell Choa Chua Kang,1.385636,103.746452,"20 Choa Chu Kang Dr, Singapore 689717",true,0,0,0.2,,true,2023-07-14 20:56:29.059062
3dab5179-13e2-43ea-9122-2cf570189163,Eikoh Roller International (S) Pte Ltd,1.290889,103.624422,45 Tuas View Loop Singapore 637699,true,0,0,0.38,,true,2023-07-14 20:56:29.059062
bea6fd61-0d3f-424b-89a1-da39e97d004b,Petronas R&R Gelang Patah Southbound (22 kW AC),1.386627,103.593256,"LINKEDUA Malaysia - Singapura, 81550, Gelang Patah",true,0,0,0.47,,true,2023-07-14 20:56:29.059062
c6b2cebd-8200-4caf-964e-794d275e66ae,Hyundai Skudai Kiri,1.48965,103.711027,"Kampung Skudai Kiri, 81200 Johor Bahru, Johor, Malaysia",true,0,0,0.19,,true,2023-07-14 20:56:29.059062
82bb688e-9fb6-479c-ab37-6073bdd1d7df,Renaissance Hotel JB,1.4944408897944281,103.81149817047027,"No. 53-01 & 55, 01, Jalan Permas 10/1, Bandar Baru Permas Jaya, 81750 Masai, Johor, Malaysia",true,0,0,0.2,,true,2023-07-14 20:56:29.059062
842bbe90-fff2-40e3-9c27-ebb90f6c206f,Zenith Lifestyle Mall (11 kW AC; 50 kW DC),1.4635729,103.7622119,"82C, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",true,0,0,0.42,,true,2023-07-14 20:56:29.059062
8eb1e5e0-8dc7-445e-bda8-1434f7c570b5,"EcoWorld Gallery (1 x 22 kW, 1 x 3.7 kW)",1.578823,103.722933,"81100‎ Tebrau‎ Johor, Malaysia",true,0,0,0.4,,true,2023-07-14 20:56:29.059062
2478979b-ec6c-4b54-8613-2313b9c72a1a,Singapore Zoo,1.404922,103.78798,"Mandai Lake Road 80, 729826 Singapore",true,0,0,0.13,,true,2023-07-14 20:56:29.059062
9e95938d-928d-49da-bc9e-3607c83642d8,Bedok Point,1.324702,103.932418,799 Upper Changi Road ,true,0,0,0.11,,true,2023-07-14 20:56:29.059062
6d1a87a6-a8ce-4ce1-908b-2af7c0e7916a,ACO HQ Johor Bahru (180kW),1.535961,103.75342,"14, Jalan Firma 3, Kawasan Perindustrian Tebrau 4, 81100 Johor Bahru, Johor, Malaysia",true,0,0,0.26,,true,2023-07-14 20:56:29.059062
56728971-4b57-488d-bc0e-748b4342c07c,NTU Research Techno Plaza,1.343423,103.679373,"50 Nanyang Ave, Singapore 639798",true,0,0,0.25,,true,2023-07-14 20:56:29.059062
e140572d-e400-45a1-b120-217f613c364d,Petronas Pasir Gudang Highway 3 (1 x 22 kW),1.522925,103.731079,"81800‎ Kota Tinggi‎ Johore, Malaysia",true,0,0,0.43,,true,2023-07-14 20:56:29.059062
be5b0063-fc30-4f17-b5eb-ec3fda23e3af,Juice+: Changi Airport Terminal 2,1.352961,103.988037,9X3Q+56 Singapore,true,0,0,0.33,,true,2023-07-14 20:56:29.059062
96b361d3-9697-4629-a881-fda90c9c4e03,Tagore 23,1.386026,103.828227,"23 Tagore Ln, Singapore 787601",true,0,0,0.9,,true,2023-07-14 20:56:29.059062
a3fef48c-68e3-4c32-85be-a36aa051a3b0,Jen Johor Puteri Harbour (2 x 22 kW),1.417565,103.656614,"Persiaran Puteri Selatan, 79000 Perkampungan (Felcra) Tebing Runtuh, Johore, Malaysia",true,0,0,0.36,,true,2023-07-14 20:56:29.059062
b486eccc-d5df-4e59-a57b-b1cd0f8ee6c3,Harvest@Woodlands by EVone Charging,1.4514023,103.7914704,"280 Woodlands Industrial Park E5, Singapore 757322",true,0,0,0.35,,true,2023-07-14 20:56:29.059062
da83d2e8-8b7e-484e-87ed-144c1e0bc326,BMW Auto Bavaria Tebrau,1.54998,103.792759,"3B, Persiaran Desa Tebrau, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",true,0,0,0.23,,true,2023-07-14 20:56:29.059062
90f43f4e-f17d-4ccb-917f-24a698d35eb3,Palkom Motors,1.530922,103.780719,"No. 1, Jalan Kota Tinggi, Batu 7 1/4, Taman Pandan, Johor, Kawasan Perindustrian Pandan, 81100 Johor Bahru, Johor, Malaysia",true,0,0,0.13,,true,2023-07-14 20:56:29.059062
56135452-4826-455b-abbb-3ff872464f8a,Shell Dunearn University,1.323543,103.817429,"288 Dunearn Rd, Singapore 299557",true,0,0,0.24,,true,2023-07-14 20:56:29.059062
c91910a7-b87c-4eb2-ab62-2ceb81928ede,Petronas Kawasan Perindustrian Kota Puteri (22 kW AC),1.506207,103.842717,"Petronas, Kawasan Perindustrian Kota Puteri, 81750 Masai, Johor, Malaysia",true,0,0,0.53,,true,2023-07-14 20:56:29.059062
5d2efc39-6cc5-4857-ad56-a617e1b2e03f,home,1.493149,103.860469,Taman Bukit Rinting ,true,0,0,0.4,,true,2023-07-14 20:56:29.059062
8e406d0f-2c4e-4263-a9de-892e0341f872,West Coast Plaza Supercharger,1.303732,103.76663,"154 West Coast Road, Singapore, 127371",true,0,0,0.29,,true,2023-07-14 20:56:29.059062
11ad3f99-5faf-4a99-83a2-bd477fdba991,The Star Vista Supercharger,1.306932,103.788222,"1 Vista Exchange Green, Singapore 138617",true,0,0,0.27,,true,2023-07-14 20:56:29.059062
08d9b93a-9341-4dd2-8652-fcf579a0e47d,HSL Waterfront @ Penjuru,1.305972,103.730418,"42D Penjuru Road, Singapore 609162",true,0,0,0.24,,true,2023-07-14 20:56:29.059062
df8d79a0-7681-4da8-93db-4801a23b3275,Nordcom One,1.444324,103.814023,"5a Gambas Cres, Singapore",true,0,0,0.11,,true,2023-07-14 20:56:29.059062
71aa7aaf-22c7-4ce1-b967-f7c30a3d5abc,SICC Island SP Charger,1.35895,103.819354,"180 Island Club Rd, Singapore 578774",true,0,0,0.22,,true,2023-07-14 20:56:29.059062
5d6177a0-26ee-4b36-922a-908fdadecd1f,Millenia Walk Supercharger,1.292254,103.859707,"9 Raffles Blvd, Singapore 039596",true,0,0,0.26,,true,2023-07-14 20:56:29.059062
a6232f9b-6dc1-4c6b-859e-5b95e8dbea77,Shell Boon Lay,1.343959,103.707764,"2 Boon Lay Ave, Singapore 649960",true,0,0,0.14,,true,2023-07-14 20:56:29.059062
b8878b30-7c14-44fe-b715-029e5d15ed34,"Sand & Sandals Resort, Desaru (MyEVOC 1x 22 kW)",1.560694,104.253109,"29, Jalan Desaru, Desaru, 82200 Bandar Penawar, Johor, Malaysia",true,0,0,0.47,,true,2023-07-14 20:56:29.059062
1a0ce375-649c-4bc1-9856-cc09494b1654,Shell Yishun,1.430866,103.833008,"1 Yishun Street 11, Singapore 768642",true,0,0,0.12,,true,2023-07-14 20:56:29.059062
098d7d71-ffb8-4b95-b488-0355120ed9f5,Orchid Country Club,1.41139,103.84436,"Orchid Club Road 1, 769162 Singapore",true,0,0,0.19,,true,2023-07-14 20:56:29.059062
ed833023-e09a-422a-bf0c-44db0787b2ae,Shell 648 Dunearn Rd,1.3309944,103.7991123,648 Dunearn Road,true,0,0,0.2,,true,2023-07-14 20:56:29.059062
dc0420cf-59ae-464a-80f1-2cd177540017,Juice+: Gain City Sungei Kadut,1.412927,103.7459779,"71 Sungei Kadut Dr, Level 2, Singapore 729577",true,0,0,0.3,,true,2023-07-14 20:56:29.059062
